tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
blue-rancher-geek-bar-pulse-x-25k,Blue Rancher Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/blue-rancher-geek-bar-pulse-x-25k
berry-orange-geek-bar-pulse-x-25k,Berry Orange Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/berry-orange-geek-bar-pulse-x-25k
sour-mango-pineapple-geek-bar-pulse-x-25k,Sour Mango Pineapple Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/sour-mango-pineapple-geek-bar-pulse-x-25k
strawberry-kiwi-orion-bar-7501,Strawberry Kiwi Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-kiwi-orion-bar-7501
orange-fcucking-fab-geek-bar-pulse-x-25k,Orange Fcuking Fab Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/orange-fcucking-fab-geek-bar-pulse-x-25k
iced-pinapple-mango-cloud-nurdz-100ml,Iced Pineapple Mango Cloud Nurdz eJuice,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/iced-pinapple-mango-cloud-nurdz-100ml
iced-pomegranate-berry-cloud-nurdz-100ml,Iced Pomegranate Berry Cloud Nurdz eJuice,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/iced-pomegranate-berry-cloud-nurdz-100ml
iced-peach-dragonfruit-cloud-nurdz-100ml,Iced Peach Dragonfruit Cloud Nurdz eJuice,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/iced-peach-dragonfruit-cloud-nurdz-100ml
strawberry-peach-cloud-nurdz-salts-30ml,Strawberry Peach Cloud Nurdz Salts 30ml,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-peach-cloud-nurdz-salts-30ml
pomegranate-berry-cloud-nurdz-100ml,Pomegranate Berry Cloud Nurdz eJuice,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/pomegranate-berry-cloud-nurdz-100ml
iced-strawberry-peach-cloud-nurdz-salts-30ml,Iced Strawberry Peach Cloud Nurdz Salts 30ml,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/iced-strawberry-peach-cloud-nurdz-salts-30ml
banana-dragon-berry-cloud-nurdz-salts-30ml,Banana Dragon Berry Cloud Nurdz Salts 30ml,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/banana-dragon-berry-cloud-nurdz-salts-30ml
iced-banana-dragon-berry-cloud-nurdz-salts-30ml,Iced Banana Dragon Berry Cloud Nurdz Salts 30ml,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/iced-banana-dragon-berry-cloud-nurdz-salts-30ml
peach-dragon-fruit-cloud-nurdz-salts-30ml,Peach Dragon Fruit Cloud Nurdz Salts 30ml,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/peach-dragon-fruit-cloud-nurdz-salts-30ml
iced-peach-dragon-fruit-cloud-nurdz-salts-30ml,Iced Peach Dragon Fruit Cloud Nurdz Salts 30ml,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/iced-peach-dragon-fruit-cloud-nurdz-salts-30ml
iced-cherry-apple-cloud-nurdz-salts-30ml,Iced Cherry Apple Cloud Nurdz Salts 30ml,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/iced-cherry-apple-cloud-nurdz-salts-30ml
cherry-apple-cloud-nurdz-salts-30ml,Cherry Apple Cloud Nurdz Salts 30ml,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/cherry-apple-cloud-nurdz-salts-30ml
