tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
geekvape-aegis-solo-3-starter-kit,Geekvape Aegis Solo 3 Starter Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-solo-3-starter-kit
voopoo-drag-5-starter-kit,Voopoo Drag 5 Starter Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-drag-5-starter-kit
geekvape-aegis-mini-box-mod,Geekvape Aegis Mini Box Mod,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-mini-box-mod
lost-vape-centaurus-m100-kit-centaurus-sub-coo-tank-edition,Lost Vape Centaurus m100 Kit | Centaurus Sub Coo Tank Edition,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/lost-vape-centaurus-m100-kit-centaurus-sub-coo-tank-edition
voopoo-drag-max-kit-117w,Voopoo Drag Max Kit 117W,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/voopoo-drag-max-kit-117w
geekvape-obelisk-65-fc-kit,Geekvape Obelisk 65 FC Kit,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/geekvape-obelisk-65-fc-kit
voopoo-drag-3-kit-177w,VooPoo Drag 3 Kit 177w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/voopoo-drag-3-kit-177w
vaporesso-gen-s-kit-220w,Vaporesso GEN S Kit 220w,True,False,False,False,False,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-s-kit-220w
geekvape-aegis-max-kit-100w,GeekVape Aegis Max Kit 100w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-max-kit-100w
freemax-twister-80w-kit,FreeMax Twister 80W Kit,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/freemax-twister-80w-kit
smok-g-priv-2-luxe-edition-starter-kit,SMOK | G-Priv 2 LUXE Edition Starter Kit,True,True,True,False,True,False,False,False,False,False,False,https://vape.com/products/smok-g-priv-2-luxe-edition-starter-kit
geekvape-aegis-squonk-100w-kit,GeekVape Aegis Squonk 100W Kit,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/geekvape-aegis-squonk-100w-kit
geekvape-aegis-x-200w-kit,GeekVape Aegis X 200W Kit,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-x-200w-kit
voopoo-drag-baby-trio-kit,VooPoo Drag Baby Trio Kit,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/voopoo-drag-baby-trio-kit
ijoy-avenger-baby-kit-108w,iJoy Avenger Baby Kit 108w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/ijoy-avenger-baby-kit-108w
ijoy-diamond-vpc-kit-45w,iJoy Diamond VPC Kit 45w,True,True,False,False,True,True,False,False,False,False,False,https://vape.com/products/ijoy-diamond-vpc-kit-45w
smok-mag-baby-50w-kit,SMOK Mag Baby 50w Kit,False,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/smok-mag-baby-50w-kit
smok-g-priv-3-kit-230w,SMOK G-Priv 3 Kit 230w,False,False,True,False,True,False,True,False,False,False,False,https://vape.com/products/smok-g-priv-3-kit-230w
uwell-nunchaku-2-100w-kit,Uwell Nunchaku 2 100w Kit,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/uwell-nunchaku-2-100w-kit
vaporesso-gen-kit-220w,Vaporesso GEN Kit 220w,True,False,False,False,False,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-kit-220w
snowwolf-kfeng-kit-80w,SnowWolf KFENG Kit 80w,True,False,False,False,False,True,True,False,False,False,False,https://vape.com/products/snowwolf-kfeng-kit-80w
geekvape-aegis-boost-plus-kit-40w,GeekVape Aegis Boost Plus Kit 40w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-boost-plus-kit-40w
geekvape-aegis-solo-kit-100w,GeekVape Aegis Solo Kit 100w,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-solo-kit-100w
voopoo-drag-mini-refresh-kit-117w,VooPoo Drag Mini Refresh Kit 117w,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-drag-mini-refresh-kit-117w
freemax-gemm-pod-mod-kit-25w,FreeMax Gemm Pod Mod Kit 25w,True,False,False,False,True,True,True,False,False,False,False,https://vape.com/products/freemax-gemm-pod-mod-kit-25w
smok-scar-p5-kit-80w,SMOK SCAR P5 Kit 80w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/smok-scar-p5-kit-80w
smok-rpm-2s-kit-80w,SMOK RPM 2S Kit 80w,True,True,False,False,True,True,True,False,False,False,False,https://vape.com/products/smok-rpm-2s-kit-80w
smok-mag-pod-kit-40w,SMOK Mag Pod Kit 40w,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/smok-mag-pod-kit-40w
ijoy-captain-2-kit-180w,iJoy Captain 2 Kit 180w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/ijoy-captain-2-kit-180w
geekvape-aegis-x-kit-zeus-edition,GeekVape Aegis X Kit Zeus Edition,True,False,False,False,False,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-x-kit-zeus-edition
voopoo-argus-x-kit-80w,Voopoo Argus X Kit | 80w,False,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/voopoo-argus-x-kit-80w
vaporesso-target-pm80-se-kit-80w,Vaporesso Target PM80 SE Kit | 80w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/vaporesso-target-pm80-se-kit-80w
vaporesso-swag-ii-2-80w-starter-kit,Vaporesso SWAG II 2 80W Starter Kit,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/vaporesso-swag-ii-2-80w-starter-kit
