tag,main_brand,product,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,url
raz-ca6000-alaskan-mint,,Alaskan Mint,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/raz-ca6000-alaskan-mint
elf-bar-zero-bc5000-cranberry-grape,,Cranberry Grape 0%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-zero-bc5000-cranberry-grape
squid-1600-black-ice,Squid 1.6K,Black Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/squid-1600-black-ice
fume-unlimited-7000-banana-ice,Fume Unlimited 7000,Banana Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fume-unlimited-7000-banana-ice
pop-hit-extra-3000-tfn-blue-raz,Pop HIT Extra,Blue Raz,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/pop-hit-extra-3000-tfn-blue-raz
pod-juice-hyde-iq-5000-dragonberry-cotton-clouds,Pod Juice x Hyde IQ 5000,Dragonberry Cotton Clouds,True,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-juice-hyde-iq-5000-dragonberry-cotton-clouds
north-ft12000-apple-peach,,Apple Peach,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/north-ft12000-apple-peach
handshake-15k-pod-cherry-cola,,Cherry Cola,False,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/handshake-15k-pod-cherry-cola
pod-pocket-7500-american-tobacco,,American Tobacco,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/pod-pocket-7500-american-tobacco
tyson-round-2-coconut,,Coconut,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/tyson-round-2-coconut
eb-design-bc5000-black-winter,EB Design BC5000,Black Winter (Black Ice),False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/eb-design-bc5000-black-winter
esco-bars-mesh-6000-berry-snow,Esco Bars Mesh 6000,Berry Snow (Strawberry Ice),False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/esco-bars-mesh-6000-berry-snow
fifty-bar-6500-blue-razzle-ice,,Blue Razzle Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fifty-bar-6500-blue-razzle-ice
vgod-saltnic-cubano-25mg,VGOD SaltNic,Cubano 2.5%,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/vgod-saltnic-cubano-25mg
hyppe-max-flow-supreme-blue-sky,Hyppe Max Flow,Blue Sky (Blue Gummy),False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyppe-max-flow-supreme-blue-sky
fume-pouches-cinnamon,,Cinnamon,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-pouches-cinnamon
rare-bar-mesh-6000-chilled-tropical-blue-raz,Rare Bar 6000 Mesh,Chilled Tropical Blue Raz,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/rare-bar-mesh-6000-chilled-tropical-blue-raz
fume-infinity-double-apple,Fume Infinity 3500,Double Apple,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fume-infinity-double-apple
esco-bars-mesh-2500-bubble-gum-ice,Esco Bars Mesh 2500,Bubblegum Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/esco-bars-mesh-2500-bubble-gum-ice
air-bar-atron-5000-cool-mint,,Cool Mint,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-atron-5000-cool-mint
hyde-n-bar-dewberry,Hyde,Dewberry,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hyde-n-bar-dewberry
fume-extra-black-ice,Fume Extra,Black Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-extra-black-ice
pop-hit-solo-5500-chilled-red-apple,Pop HIT Solo 5500,Chilled Red Apple,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/pop-hit-solo-5500-chilled-red-apple
geek-bar-b5000-blue-razz-lemonade,Geek Bar B5000,Blue Razz Lemonade,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/geek-bar-b5000-blue-razz-lemonade
flum-float-3000-delo-lychee,Flum Float 3000,De'Lo Lychee,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/flum-float-3000-delo-lychee
pod-5500-blue-razz-lemonade,Pod 5500,Blue Razz Lemonade,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-5500-blue-razz-lemonade
eb-design-bc5000-blue-razz-ice,EB Design BC5000,Blue Razz Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/eb-design-bc5000-blue-razz-ice
hqd-cuvie-plus-apple-peach,HQD Cuvie Plus,Apple Peach,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-apple-peach
custard-monster-salt-blueberry-custard,Custard Monster Salt,Blueberry Custard,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/custard-monster-salt-blueberry-custard
flum-float-3000-aloe-pineapple-ice,Flum Float 3000,Aloe Pineapple Ice,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/flum-float-3000-aloe-pineapple-ice
tyson-2-0-heavy-weight-7000-clear,,Clear,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/tyson-2-0-heavy-weight-7000-clear
lost-mary-os5000-banana-duo-ice-4-percent,Lost Mary OS5000,Banana Duo Ice 4%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-banana-duo-ice-4-percent
pod-2500-mesh-banana-ice,Pod 2500,Banana Frost (Banana Ice),False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-2500-mesh-banana-ice
rabbeats-rc10000-touch-blueberry-watermelon,,Blueberry Watermelon,True,False,True,False,True,True,True,False,False,False,False,https://getpop.co/products/rabbeats-rc10000-touch-blueberry-watermelon
hyde-retro-rave-recharge-cola-ice,Hyde,Cola Ice,True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-retro-rave-recharge-cola-ice
lost-mary-bm5000-energy,,Energy 3%,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-mary-bm5000-energy
hyde-n-bar-mini-boba-shake,Hyde N-Bar Mini 2500,Boba Shake,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/hyde-n-bar-mini-boba-shake
lost-mary-mo5000-berry-rose-duo-ice,Lost Mary MO5000,Berry Rose Duo Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/lost-mary-mo5000-berry-rose-duo-ice
lost-vape-lightrise-tb-18k-berry-starburst,,Berry Starburst,True,False,True,False,True,True,True,False,False,False,False,https://getpop.co/products/lost-vape-lightrise-tb-18k-berry-starburst
pod-juice-salt-aloe-grape-freeze,Pod Juice Salt,Aloe Grape Freeze,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-juice-salt-aloe-grape-freeze
hqd-cuvie-plus-2-0-cinnamon,HQD Cuvie Plus,Cinnamon,True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-2-0-cinnamon
svl-bx12000-cherry-ice-1,,Cherry Ice,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/svl-bx12000-cherry-ice-1
elf-bar-airo-max-5000-berry-blast,Elf Bar Airo Max 5000,Berry Blast,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/elf-bar-airo-max-5000-berry-blast
lost-vape-orion-bar-7500-blue-razz-ice,Lost Vape Orion Bar 7500,Blue Razz Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-vape-orion-bar-7500-blue-razz-ice
elf-bar-pod-king-xc5000-blue-razz-pomo,Elf Bar x Pod King XC5000,Blue Razz Pomo,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-pod-king-xc5000-blue-razz-pomo
modus-x-kado-bar-kb10000-chilled-kiwi-berry-1,,Chilled Kiwi Berry,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/modus-x-kado-bar-kb10000-chilled-kiwi-berry-1
vgod-salt-apple-bomb-25mg,VGOD SaltNic,Apple Bomb 2.5%,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/vgod-salt-apple-bomb-25mg
custard-monster-salt-butterscotch,Custard Monster Salt,Butterscotch,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/custard-monster-salt-butterscotch
elf-bar-pod-king-xc5000-candy-love,Elf Bar x Pod King XC5000,Candy Love,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-pod-king-xc5000-candy-love
north-5000-blue-raspberry-3-percent,,Blue Raspberry 3%,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/north-5000-blue-raspberry-3-percent
fifty-bar-6500-aloe-kiwi-strawberry,,Aloe Kiwi Strawberry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fifty-bar-6500-aloe-kiwi-strawberry
fume-infinity-plus-4500-double-apple,,Double Apple,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/fume-infinity-plus-4500-double-apple
7-daze-reds-apple-salt-berries,,Berries,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/7-daze-reds-apple-salt-berries
monster-bars-3500-blackberry-jam,Monster Bars 3500,Blackberry Jam,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/monster-bars-3500-blackberry-jam
hqd-cuvie-plus-blueberry-raspberry,HQD Cuvie Plus,Blueberry Raspberry,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-blueberry-raspberry
air-bar-diamond-500-cherry-berry-1,Air Bar Diamond 500,Cherry Berry,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-cherry-berry-1
air-bar-mini-2000-blue-razz,Air Bar Mini 2000,Blue Razz,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-mini-2000-blue-razz
air-bar-diamond-500-black-winter-1,Air Bar Diamond 500,Black Winter,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-black-winter-1
raz-tn9000-cherry-lemon-1,,Cherry Lemon,False,False,False,False,True,True,False,False,True,False,False,https://getpop.co/products/raz-tn9000-cherry-lemon-1
esco-bars-mesh-2500-caribbean-breeze,Esco Bars Mesh 2500,Caribbean Breeze,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/esco-bars-mesh-2500-caribbean-breeze
lost-vape-orion-bar-7500-black-dragon-ice,Lost Vape Orion Bar 7500,Black Dragon Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-vape-orion-bar-7500-black-dragon-ice
pop-hit-flex-3000-cool-mint,Pop HIT FLEX 3000,Cool Mint,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/pop-hit-flex-3000-cool-mint
hqd-cuvie-bar-7000-blueberry-lemonade,HQD Cuvie Bar 7000,Blueberry Lemonade,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-bar-7000-blueberry-lemonade
monster-bars-3500-banana-custard,Monster Bars 3500,Banana Custard,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/monster-bars-3500-banana-custard
mintopia-turbo-9000-cactus-jack-minty-os-1,,Cactus Jack Minty O's,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/mintopia-turbo-9000-cactus-jack-minty-os-1
lost-vape-lightrise-tb-18k-banana-cake,,Banana Cake,True,False,True,False,True,True,True,False,False,False,False,https://getpop.co/products/lost-vape-lightrise-tb-18k-banana-cake
stig-crisp-apple-3-pack,STIG,Crisp Apple,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/stig-crisp-apple-3-pack
rama-16000-california-cherry,,California Cherry,True,False,True,False,True,True,True,False,False,True,False,https://getpop.co/products/rama-16000-california-cherry
hyde-edge-rave-recharge-cherry-peach-lemonade,Hyde,Cherry Peach Lemonade,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-rave-recharge-cherry-peach-lemonade
pop-hit-salt-chilled-watermelon,Pop Hit Salt,Chilled Watermelon,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pop-hit-salt-chilled-watermelon
monster-bars-3500-banana-ice,Monster Bars 3500,Banana Ice,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/monster-bars-3500-banana-ice
pop-hit-salt-chilled-apple,Pop Hit Salt,Chilled Apple,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pop-hit-salt-chilled-apple
air-bar-ab10000-frozen-strawberry-1,,Frozen Strawberry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-ab10000-frozen-strawberry-1
air-bar-diamond-500-cherry-cola,Air Bar Diamond 500,Cherry Cola,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-diamond-500-cherry-cola
air-bar-box-cherry-lemon,Air Bar Box 3000,Cherry Lemon,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-box-cherry-lemon
north-ft12000-frozen-grape,,Frozen Grape,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/north-ft12000-frozen-grape
hyde-edge-rave-recharge-banana-cherry,Hyde,Banana Cherry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-edge-rave-recharge-banana-cherry
elf-bar-pod-king-xc5000-blue-razz-fcuking-fab,Elf Bar x Pod King XC5000,Blue Razz Fcuking Fab,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-pod-king-xc5000-blue-razz-fcuking-fab
rare-mega-5000-mesh-donkey-kahn,Rare Mega 5000 Mesh,Donkey Kahn,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/rare-mega-5000-mesh-donkey-kahn
vgod-saltnic-berry-bomb-25mg,VGOD SaltNic,Berry Bomb 2.5%,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/vgod-saltnic-berry-bomb-25mg
monster-bars-max-black-cherry-jam,Monster Bars Max 6000,Black Cherry Jam,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/monster-bars-max-black-cherry-jam
air-bar-nex-6500-black-dragon-ice,Air Bar Nex 6500,Black Dragon Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/air-bar-nex-6500-black-dragon-ice
air-bar-ab5000-blueberry-energize-1,,Blueberry Energize,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-ab5000-blueberry-energize-1
oxbar-magic-maze-pro-10k-fruit-paradise-1,,Fruit Paradise,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/oxbar-magic-maze-pro-10k-fruit-paradise-1
lost-vape-orion-bar-7500-blueberry-pie,Lost Vape Orion Bar 7500,Blueberry Pie,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-vape-orion-bar-7500-blueberry-pie
funky-republic-ti7000-california-cherry,,California Cherry,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/funky-republic-ti7000-california-cherry
hyde-retro-rave-recharge-blue-razz-ice,Hyde,Blue Razz Ice,True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-retro-rave-recharge-blue-razz-ice
pop-hit-extra-3000-tfn-classic-tobacco,Pop HIT Extra,Classic Tobacco,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/pop-hit-extra-3000-tfn-classic-tobacco
lost-mary-mo5000-black-cherry-melon,Lost Mary MO5000,Black Cherry Melon,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/lost-mary-mo5000-black-cherry-melon
flum-float-3000-aloe-grape,Flum Float 3000,Aloe Grape,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/flum-float-3000-aloe-grape
hqd-cuvie-plus-clear,HQD Cuvie Plus,Clear,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-clear
rabbeats-rc10000-touch-coconut-banana,,Coconut Banana,True,False,True,False,True,True,True,False,False,False,False,https://getpop.co/products/rabbeats-rc10000-touch-coconut-banana
hqd-cuvie-plus-energy-drink,HQD Cuvie Plus,Energy Drink,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/hqd-cuvie-plus-energy-drink
elf-bar-bc5000-cranberry-punch,Elf Bar BC5000,Cranberry Punch,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/elf-bar-bc5000-cranberry-punch
svl-bx12000-blue-razz-fab-1,,Blue Razz Fab,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/svl-bx12000-blue-razz-fab-1
lost-mary-os5000-bright-red-1,Lost Mary OS5000,Bright Red,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/lost-mary-os5000-bright-red-1
lost-vape-orion-bar-7500-banana-cake,Lost Vape Orion Bar 7500,Banana Cake,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-vape-orion-bar-7500-banana-cake
fume-unlimited-7000-blueberry-mint,Fume Unlimited 7000,Blueberry Mint,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/fume-unlimited-7000-blueberry-mint
fume-ultra-blueberry-mint,Fume Ultra 2500,Blueberry Mint,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/fume-ultra-blueberry-mint
pop-hit-salt-chilled-luscious-watermelon,Pop Hit Salt,Chilled Luscious Watermelon,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pop-hit-salt-chilled-luscious-watermelon
lost-vape-orion-bar-7500-blue-mint,Lost Vape Orion Bar 7500,Blue Mint,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/lost-vape-orion-bar-7500-blue-mint
flum-pebble-6000-blue-energy,Flum Pebble 6000,Blue Energy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/flum-pebble-6000-blue-energy
lost-mary-mo5000-blueberry-raspberry-lemon,Lost Mary MO5000,Blueberry Raspberry Lemon,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/lost-mary-mo5000-blueberry-raspberry-lemon
stig-cubano-3-pack,STIG,Cubano,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/stig-cubano-3-pack
space-mary-sm8000-blueberry-ice-1,,Blueberry Ice,False,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/space-mary-sm8000-blueberry-ice-1
hyde-retro-rave-recharge-dragon-fruit-lemonade,Hyde,Dragon Fruit Lemonade,True,False,False,False,True,True,False,False,False,False,False,https://getpop.co/products/hyde-retro-rave-recharge-dragon-fruit-lemonade
geek-bar-pulse-15000-frozen-cherry-apple,,Frozen Cherry Apple,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/geek-bar-pulse-15000-frozen-cherry-apple
hyde-n-bar-mini-fruit-punch,Hyde N-Bar Mini 2500,Fruit Punch,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/hyde-n-bar-mini-fruit-punch
orgnx-disposable-aloe-lychee,ORGNX 4000,Aloe Lychee,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/orgnx-disposable-aloe-lychee
flum-pebble-6000-berrymelon-icy,Flum Pebble 6000,Berrymelon Icy,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/flum-pebble-6000-berrymelon-icy
handshake-15k-pod-california-cherry,,California Cherry,False,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/handshake-15k-pod-california-cherry
modus-x-kado-bar-kb10000-chilled-aloe-mango-1,,Chilled Aloe Mango,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/modus-x-kado-bar-kb10000-chilled-aloe-mango-1
air-bar-ab5000-black-cheese-cake-1,,Black Cheese Cake,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/air-bar-ab5000-black-cheese-cake-1
modus-x-kado-bar-kb10000-chilled-honeydew-melon-1,,Chilled Honeydew Melon,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/modus-x-kado-bar-kb10000-chilled-honeydew-melon-1
pod-mesh-flo-berry-cotton-carnival,Pod Mesh FLO,Berry Cotton Carnival,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-mesh-flo-berry-cotton-carnival
kado-bar-br5000-blue-bubblegum,Kado Bar BR5000,Blue Bubblegum,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/kado-bar-br5000-blue-bubblegum
kado-bar-kb10000-bougie-blue-raz-1,,Bougie Blue Raz,True,False,False,False,True,False,True,False,False,False,False,https://getpop.co/products/kado-bar-kb10000-bougie-blue-raz-1
esco-bars-mesh-2500-blue-razz-cotton-candy,Esco Bars Mesh 2500,Blue Razz Cotton Candy,False,False,False,False,True,False,False,False,False,False,False,https://getpop.co/products/esco-bars-mesh-2500-blue-razz-cotton-candy
north-ft12000-cherry-pomegranate,,Cherry Pomegranate,True,False,False,False,True,True,True,False,False,False,False,https://getpop.co/products/north-ft12000-cherry-pomegranate
pod-2500-mesh-cookies-and-cream,Pod 2500,Cookies and Cream,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-2500-mesh-cookies-and-cream
rama-16000-fizzy-pop,,Fizzy Pop,True,False,True,False,True,True,True,False,False,True,False,https://getpop.co/products/rama-16000-fizzy-pop
zyn-citrus,,Citrus,False,False,False,False,False,False,False,False,False,False,False,https://getpop.co/products/zyn-citrus
pod-juice-salt-blue-razz-lemonade,Pod Juice Salt,Blue Razz Lemonade,False,False,False,False,False,True,False,False,False,False,False,https://getpop.co/products/pod-juice-salt-blue-razz-lemonade
